76.54226,0.3208,-0.6231,0.6843,89.1065,1.3794,10.1591
76.70785,0.321,-0.6233,0.6847,88.9054,1.3219,10.1182
12.50277,0.4637,-0.6164,0.359,86.305,10.0107,-12.1753
12.64272,0.4628,-0.6199,0.3581,85.3956,10.0871,-12.752
14.69548,0.2155,-0.6125,0.385,87.1474,7.1703,-14.4719
14.83612,0.2147,-0.6132,0.3868,86.8138,7.0284,-14.4903
29.90444,0.1873,-0.4956,0.4443,86.9144,9.0068,-12.7885
30.01604,0.1901,-0.4937,0.4459,86.7462,8.7527,-12.4913
30.19678,0.1945,-0.4924,0.444,86.5752,8.8738,-12.1828
31.01545,0.4684,-0.5002,0.4347,86.2189,8.831,-7.8406
31.19614,0.4703,-0.4972,0.4363,85.9919,8.5221,-7.2458
31.32064,0.4702,-0.4958,0.4337,85.7343,8.7999,-6.9737
42.16968,0.4053,-0.5193,0.0931,89.6142,16.099,-3.3362
42.30809,0.4046,-0.5186,0.0904,89.1852,16.3395,-3.3232
49.07082,0.409,-0.5706,0.1059,87.6433,24.4855,-12.4028
49.21085,0.416,-0.5649,0.111,89.1712,23.678,-11.5532
49.41895,0.4209,-0.5655,0.1188,89.1774,22.7717,-11.4601
51.93085,0.2119,-0.5073,0.188,89.0409,16.2674,-8.8176
52.06945,0.2091,-0.5051,0.1868,89.5296,16.4157,-8.539
6.661453,0.3615,-0.5909,0.4048,90.4247,14.4435,-2.6846
6.798934,0.3607,-0.5949,0.4065,90.278,14.1347,-3.1317
7.839763,0.0787,-0.5295,0.3098,93.6954,18.2328,0.1892
7.980175,0.0785,-0.5275,0.3101,93.6671,17.9663,0.6266
8.090179,0.0787,-0.5283,0.3109,93.3646,17.7322,0.4061
9.333676,0.4165,-0.574,0.3123,89.0258,17.1178,5.6078
9.445863,0.4168,-0.5757,0.3116,88.3295,17.0189,5.5463
11.75038,0.1689,-0.5412,0.3191,92.6852,15.1814,9.8922
11.88957,0.1691,-0.5432,0.3186,92.5257,15.2316,9.5898
14.94435,0.1822,-0.5235,0.6655,93.9138,-3.1187,10.4827
15.08337,0.1816,-0.5229,0.665,93.2635,-3.0813,10.5533
8.529984,0.3104,-0.5377,0.3604,84.5031,13.3676,-10.2366
8.667966,0.3111,-0.5409,0.3603,83.8362,13.3045,-10.6332
10.47309,0.0812,-0.5047,0.4807,88.7504,10.7392,-11.3537
10.62586,0.0822,-0.5003,0.483,87.1622,10.3588,-10.6851
13.0706,0.3316,-0.5706,0.7013,85.366,-0.6475,-12.4343
13.19629,0.3312,-0.5717,0.7038,83.9837,-1.0582,-12.6461
20.40437,0.3369,-0.5977,0.2294,90.1544,-2.2979,1.0442
20.54274,0.3372,-0.5987,0.2303,89.846,-2.3754,1.0654
20.64006,0.3381,-0.6014,0.2314,89.692,-2.3719,0.8336
22.21003,0.3386,-0.6102,0.2367,89.337,-3.0062,0.7882
22.33455,0.3382,-0.6127,0.236,88.8663,-2.8743,0.3006
22.44501,0.3384,-0.6179,0.2343,89.7657,-2.3565,-0.6813
22.90352,0.3375,-0.6237,0.2383,89.9025,-2.7809,-0.6857
23.04247,0.3355,-0.6238,0.245,89.1361,-3.9925,-0.5823
23.15371,0.3337,-0.6236,0.2502,89.0733,-4.5031,-0.5769
23.25115,0.3325,-0.6236,0.2542,89.0378,-4.873,-0.6025
23.38952,0.3318,-0.6239,0.2573,89.0453,-5.1574,-0.6449
24.44481,0.1552,-0.573,0.6473,88.1748,-38.4214,4.6364
24.62476,0.1578,-0.5665,0.6453,86.0662,-37.7777,6.1665
22.04994,0.3315,-0.5763,0.3625,90.416,11.3831,-1.5405
22.21601,0.334,-0.5817,0.3624,89.8045,11.3887,-1.9186
29.31336,0.3306,-0.5808,0.4397,90.1311,6.1062,-5.7426
29.47975,0.329,-0.5733,0.4375,91.0526,6.4655,-4.7484
29.61985,0.3278,-0.5736,0.4375,91.3123,6.515,-4.8574
29.77135,0.3262,-0.5722,0.4387,90.8636,6.396,-4.8611
29.93809,0.3252,-0.5698,0.4397,90.1736,6.1909,-4.7635
30.04932,0.3243,-0.5671,0.4414,89.8416,5.983,-4.6196
30.16001,0.3237,-0.5664,0.4422,89.6532,5.8744,-4.6534
30.28481,0.3232,-0.5661,0.4441,89.3338,5.6063,-4.7396
30.39583,0.3228,-0.5679,0.4451,89.0876,5.4512,-5.0229
30.49283,0.3221,-0.5723,0.4451,88.646,5.4094,-5.6484
30.59114,0.3202,-0.5797,0.436,86.3579,6.6617,-6.7551
16.79527,0.1166,-0.7357,0.1096,92.5313,12.5677,-8.0832
16.90591,0.1168,-0.7356,0.1091,92.4331,12.4116,-7.7053
17.01721,0.1169,-0.7375,0.1092,92.1301,12.2476,-7.9903
17.15748,0.1169,-0.7399,0.1098,91.9998,12.072,-8.4278
17.26941,0.117,-0.7414,0.1103,91.8779,11.9449,-8.6911
19.66918,0.0947,-0.7819,0.6326,90.8487,-23.6557,-10.4449
19.77067,0.094,-0.7829,0.6342,90.9663,-23.8243,-10.8355
24.75232,0.1213,-0.6462,0.1857,89.1269,5.3985,-1.8553
24.89129,0.1216,-0.6421,0.1877,89.3196,4.9952,-0.4153
25.00238,0.1216,-0.6445,0.1864,89.3838,5.4132,-0.9518
13.3376,0.1224,-0.6363,0.0746,87.7596,3.1473,-0.476
13.50557,0.1223,-0.6377,0.076,87.7155,3.022,-0.484
14.15675,0.1288,-0.6278,0.2704,87.5933,-7.6771,-0.7498
14.30951,0.1289,-0.6283,0.2695,87.4191,-7.5146,-0.8718
21.40653,0.1172,-0.7712,0.2816,89.0458,-4.8113,-9.4212
21.5446,0.118,-0.7669,0.2811,89.8922,-4.8637,-8.7433
22.14272,0.1295,-0.6031,0.288,89.8593,-5.894,0.2742
22.3088,0.1302,-0.598,0.2866,89.6787,-5.8678,0.7014
7.775258,0.3766,-0.566,0.2557,89.5022,3.1777,1.4594
7.873406,0.3767,-0.5668,0.2565,89.2832,2.9245,1.3404
8.80284,0.1265,-0.5587,0.2414,91.8204,-0.9603,-1.0705
8.913686,0.1248,-0.5577,0.2425,91.467,-1.221,-0.8517
9.983592,0.0813,-0.5634,0.5542,89.6812,-18.6371,-0.8
10.07992,0.0834,-0.5629,0.5531,89.5421,-18.6155,-0.7928
18.15735,0.0488,-0.6501,0.2046,89.2691,5.4696,-7.223
18.29657,0.0488,-0.6501,0.2047,88.9204,5.4205,-7.1701
19.83732,0.0446,-0.6063,0.5676,88.2299,-17.3107,-4.5818
19.96286,0.0454,-0.608,0.5651,87.7037,-16.5968,-5.0866
21.94959,0.0763,-0.7591,0.3692,89.3347,-0.7073,-16.4481
22.17218,0.0759,-0.7589,0.3662,88.7801,-0.9106,-16.1075
43.64305,0.0016,-0.743,0.3222,104.4865,-5.7923,-8.2693
43.76814,0.0016,-0.7424,0.3227,104.6006,-5.9297,-8.1552
45.29572,-0.0248,-0.6245,0.2645,104.9979,-2.5588,-8.5088
45.43345,-0.0262,-0.6256,0.2619,104.5774,-2.5143,-9.1972
46.35059,-0.0264,-0.5558,0.1327,103.7443,8.7616,-4.0901
46.51669,-0.0266,-0.5525,0.1293,103.4629,8.8058,-3.8666
47.75386,0.0085,-0.5865,0.1563,101.3556,6.2678,-4.0465
47.87967,0.0125,-0.5907,0.16,101.1958,6.0296,-4.116
48.2964,0.0465,-0.6068,0.189,98.4556,4.2563,-6.2348
48.46278,0.0577,-0.6102,0.1959,97.3383,4.1734,-6.7584
48.76925,0.104,-0.6434,0.2281,95.6217,3.7649,-9.5059
48.90682,0.1157,-0.6509,0.2435,94.3684,3.0214,-9.7557
49.14468,0.151,-0.6709,0.2697,92.1968,2.5155,-10.5757
49.28224,0.165,-0.6811,0.2773,88.9812,1.9584,-11.4408
49.50355,0.1889,-0.7041,0.3054,88.0351,0.0669,-12.8741
49.62934,0.2009,-0.7192,0.3207,87.1479,-0.6342,-14.4934
49.78077,0.2186,-0.7215,0.3401,87.1159,-1.486,-14.0703
49.93513,0.2553,-0.7352,0.3714,84.7489,-2.4748,-15.2588
72.53186,0.0921,-0.559,0.2238,89.3288,2.6801,-1.6659
76.01952,0.0825,-0.5351,0.2416,89.3976,2.6868,-5.4108
76.18562,0.0832,-0.5334,0.2434,87.7545,2.2811,-5.2542
76.32394,0.0834,-0.5329,0.242,86.4369,2.2522,-5.5235
